YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,n_elec
2019,12,18,13,2.95,1.275,207.5,67.5,1018.175,1024.375,1226,8.475,6.9026
2019,12,18,14,3.75,1.625,280,64.25,1018.275,1024.475,1266.25,9.125,7.1551
2019,12,18,15,3.95,1.9,230,65,1018.075,1024.25,1266.5,7.5,7.2777
2019,12,18,16,3.775,1.6,235,64.5,1018.025,1024.225,1248.5,5.325,7.3899
2019,12,18,17,2.725,1.475,260,68.5,1018.6,1024.8,1111,2.9,7.5855
2019,12,18,18,1.4,0.875,175,75,1018.925,1025.175,976.75,1.475,7.5532
2019,12,18,19,0.9,1.025,175,76.5,1019.075,1025.35,952.5,1.225,7.3793
2019,12,18,20,0.625,0.725,160,81,1019.35,1025.625,870.25,1.075,7.2003
2019,12,18,21,0.25,0.825,195,81.75,1019.125,1025.4,877.5,0.75,7.0262
2019,12,18,22,-0.3,0.775,192.5,83,1019.275,1025.55,856.75,0.375,6.8583
2019,12,18,23,-0.775,1.125,250,82.75,1019.35,1025.675,870.5,0.1,6.7343
2019,12,19,0,-1.2,1.1,202.5,84.25,1019.6,1025.925,966,-0.1,6.9072
2019,12,19,1,-1.85,0.95,160,85.75,1019.3,1025.625,941,-0.275,6.5045
2019,12,19,2,-2.35,0.9,187.5,86,1019.2,1025.55,965.75,-0.525,6.259
2019,12,19,3,-2.65,0.525,165,84.75,1019.7,1026.05,999.25,-0.725,6.1344
2019,12,19,4,-2.85,1.075,165,85.25,1019.45,1025.775,1091.5,-0.85,6.0822
2019,12,19,5,-3.025,1.025,250,83.25,1019.45,1025.775,1184.75,-1.075,6.1366
2019,12,19,6,-3.2,1.1,225,80.75,1019.375,1025.725,1247.75,-1.275,6.32
2019,12,19,7,-3.6,1.225,237.5,79.25,1019.85,1026.225,1365.25,-1.575,6.6157
2019,12,19,8,-3.825,1.325,237.5,76,1020.15,1026.525,1511.75,-1.7,7.0859
2019,12,19,9,-2.25,1.375,242.5,69,1020.575,1026.9,2245.75,-0.9,7.762
2019,12,19,10,-1.05,1.5,217.5,62.5,1021.3,1027.625,2293,-0.075,7.7689
2019,12,19,11,0.45,1.825,322.5,50,1021.075,1027.35,2093,0.6,7.5379
2019,12,19,12,1.65,1.975,310,44.25,1020.05,1026.3,1979.75,2.475,7.3001
2019,12,19,13,2.75,2.2,317.5,40.75,1019.325,1025.525,1951,5.025,6.8259
2019,12,19,14,3.45,2.575,315,36,1019.2,1025.4,2028.5,5.625,7.1011
2019,12,19,15,3.8,2.275,242.5,33.75,1019.525,1025.725,2017.5,4.95,7.3151
2019,12,19,16,3.3,2.95,315,36,1019.775,1025.975,1889.5,2.7,7.4616
2019,12,19,17,2.175,2.325,310,40,1020.075,1026.325,1945,0.675,7.6864
2019,12,19,18,1.1,1.225,322.5,45,1020.675,1026.95,1784.25,0.45,7.6659
2019,12,19,19,-0.025,0.6,147.5,52.75,1021.475,1027.775,1773.25,-0.025,7.4845
2019,12,19,20,-0.95,0.675,137.5,57.5,1021.6,1027.925,1774.5,-0.45,7.3047
2019,12,19,21,-1.625,0.4,85,63,1021.6,1027.95,1775.5,-0.775,7.1055
2019,12,19,22,-2.025,0.6,205,68,1021.85,1028.2,1709.5,-1,6.9114
2019,12,19,23,-2.425,0.375,80,70.25,1022.05,1028.425,1708.75,-1.125,6.7865
2019,12,20,0,-2.4,0.5,130,73,1022,1028.375,1697.5,-1.25,6.8979
2019,12,20,1,-2.1,0.425,72.5,74.75,1022.05,1028.425,1678.25,-0.725,6.5473
2019,12,20,2,-2.25,0.6,112.5,75.75,1022.4,1028.775,1809.25,-0.925,6.2947
2019,12,20,3,-2.375,0.7,40,82.75,1022.6,1028.975,1502.75,-1,6.1493
2019,12,20,4,-2.9,0.525,45,86.25,1022.425,1028.8,1503.75,-1.25,6.1059
2019,12,20,5,-3.625,0.375,97.5,89.75,1022.1,1028.475,1326.5,-1.925,6.1653
2019,12,20,6,-3.775,0.375,67.5,90.5,1022.325,1028.7,1230.25,-2.35,6.322
2019,12,20,7,-4.425,0.4,125,89.75,1023.175,1029.575,1118,-2.7,6.633
2019,12,20,8,-4.275,0.5,157.5,87.75,1023.85,1030.25,1047,-2.85,7.1137
2019,12,20,9,-2.675,1.25,210,81.25,1024.5,1030.875,1517,-1.6,7.8147
2019,12,20,10,-0.775,1.425,227.5,68.75,1024.925,1031.275,1646,-0.125,7.9158
2019,12,20,11,0.525,2.475,245,53.5,1025.175,1031.475,1859.75,0.575,7.692
2019,12,20,12,1.525,2.35,220,44,1024.7,1030.975,1824.25,1.85,7.4701
2019,12,20,13,2.25,2.425,225,37.75,1024.125,1030.4,1900.75,3.3,7.0632
2019,12,20,14,2.825,2.075,300,34.25,1023.725,1029.95,1941,4.4,7.3494
2019,12,20,15,2.725,2.3,285,34.25,1023.1,1029.325,1967.75,3.6,7.4654
2019,12,20,16,2.2,2.05,220,32,1022.975,1029.25,1865.5,1.65,7.5505
2019,12,20,17,0.925,1.7,207.5,38.75,1023.15,1029.425,1957.75,0.4,7.7069
2019,12,20,18,-0.45,1.45,297.5,44.75,1023.375,1029.7,1778.25,-0.225,7.6128
2019,12,20,19,-1.325,0.975,312.5,49.25,1023.65,1030,1729,-1,7.3821
2019,12,20,20,-2.4,0.725,232.5,60,1024.025,1030.4,1730,-1.725,7.2009
2019,12,20,21,-2.7,1.55,255,58.75,1024.55,1030.925,1771,-2.15,7.0417
2019,12,20,22,-3.525,0.925,197.5,64.25,1025.225,1031.625,1791.5,-2.375,6.8746
2019,12,20,23,-4.175,0.525,152.5,68.5,1025.475,1031.9,1671,-2.625,6.7716
2019,12,21,0,-5.025,0.875,227.5,73,1025.225,1031.675,1621.5,-2.85,6.4866
2019,12,21,1,-5.525,0.6,157.5,77,1024.725,1031.175,1492,-3.15,6.5693
2019,12,21,2,-6.35,0.5,90,82.5,1024.575,1031.05,1356.75,-3.35,6.3017
2019,12,21,3,-6.775,0.4,50,87,1024.375,1030.875,1294.5,-3.45,6.1513
2019,12,21,4,-6.975,0.475,135,86.5,1024.375,1030.875,1294.75,-3.575,6.1003
2019,12,21,5,-7,0.6,45,87.5,1024.275,1030.775,1287.75,-3.575,6.0935
2019,12,21,6,-7.375,0.65,40,89.5,1024.125,1030.625,1036.25,-3.625,6.153
2019,12,21,7,-7.4,0.825,80,89.75,1024.25,1030.75,1180,-3.55,6.2883
2019,12,21,8,-6.85,0.65,107.5,89,1023.75,1030.225,1185.25,-3.225,6.3976
2019,12,21,9,-5.8,0.675,67.5,86.5,1023,1029.475,1476.75,-1.775,6.6154
2019,12,21,10,-3.9,0.3,22.5,76.75,1023.075,1029.5,1718,-0.425,6.6399
2019,12,21,11,-1.925,1.15,125,70.75,1022.7,1029.075,1431,-0.075,6.6564
2019,12,21,12,-0.55,1.3,125,64.75,1021.975,1028.3,1403.25,0.075,6.6069
2019,12,21,13,0.075,1.8,215,65.25,1021.5,1027.775,2344.5,0.375,6.4152
2019,12,21,14,0.65,1.375,187.5,67,1021.175,1027.45,1828.5,0.475,6.4923
2019,12,21,15,1,0.875,77.5,69,1021.2,1027.475,1694.75,0.45,6.5161
2019,12,21,16,0.725,0.5,160,77,1021.175,1027.45,1142.25,0.125,6.4956
2019,12,21,17,0.5,0.3,57.5,81,1021.35,1027.65,1130,-0.025,6.5087
2019,12,21,18,0.575,0.6,52.5,82,1021.35,1027.625,1148.25,-0.05,6.5465
2019,12,21,19,0.225,0.35,85,84.5,1021.225,1027.525,1049.75,-0.05,6.5429
2019,12,21,20,0.025,0.475,77.5,86.5,1020.95,1027.25,1140.75,-0.075,6.4681
2019,12,21,21,-0.175,0.4,12.5,88,1020.4,1026.7,1086.25,-0.075,6.3885
2019,12,21,22,-0.35,0.525,40,88.5,1020.175,1026.475,986.25,-0.275,6.3031
2019,12,21,23,-0.4,0.5,52.5,89.5,1019.8,1026.1,979,-0.175,6.3187
2019,12,22,0,-0.7,0.45,77.5,92,1019.1,1025.4,935.25,-0.45,6.1857
2019,12,22,1,-0.425,0.45,175,90.25,1019.775,1026.075,951.5,-0.575,6.1797
2019,12,22,2,-0.6,0.55,85,91.75,1019.2,1025.5,716.25,-0.6,5.8972
2019,12,22,3,-0.675,0.25,0,92,1018.975,1025.275,871.5,-0.7,5.7171
2019,12,22,4,-0.975,0.55,62.5,92,1018.2,1024.525,726.5,-0.675,5.6366
2019,12,22,5,-0.825,0.5,80,90.5,1017.775,1024.075,921.75,-0.775,5.646
2019,12,22,6,-0.775,0.45,22.5,88.5,1017.875,1024.15,993.75,-0.725,5.7067
2019,12,22,7,-0.825,0.425,52.5,88.25,1018.45,1024.75,936,-0.725,5.7656
2019,12,22,8,-1.2,0.225,85,92,1018.575,1024.9,748.25,-0.7,5.7651
2019,12,22,9,-0.625,0.05,0,92.75,1018.55,1024.825,738.25,-0.35,5.8198
2019,12,22,10,1.075,0.775,95,86,1018.65,1024.925,777.25,-0.025,5.8231
2019,12,22,11,2.425,0.725,152.5,79.75,1017.75,1024,1059.5,0.95,5.8665
2019,12,22,12,3.9,1.2,102.5,73,1016.075,1022.25,995,2.85,5.7595
2019,12,22,13,5.75,1.275,210,66.75,1014.275,1020.4,1057,5.25,5.5924
2019,12,22,14,7.2,1.65,220,63.5,1013.3,1019.375,1130.5,6.85,5.5754
2019,12,22,15,7.525,1.25,202.5,59.75,1013.075,1019.15,1124.25,6.275,5.5625
2019,12,22,16,7.35,1.05,220,58.75,1013.25,1019.325,911.5,4.3,5.6626
2019,12,22,17,6.125,0.925,170,64.25,1013.2,1019.3,981.75,2.45,5.8826
2019,12,22,18,4.75,0.75,120,71.5,1013.375,1019.5,917.25,1.25,6.1574
2019,12,22,19,3.675,0.475,45,77,1013.25,1019.4,844.75,1.05,6.2827
2019,12,22,20,3,0.7,187.5,80.75,1013.325,1019.475,890,1.05,6.2727
2019,12,22,21,2.55,1.075,107.5,84.25,1012.925,1019.125,1042,1.025,6.2237
2019,12,22,22,1.9,0.85,165,85.5,1012.375,1018.6,876.5,0.8,6.1556
2019,12,22,23,1.775,0.95,115,87.25,1012.175,1018.375,1166,0.85,6.1763
2019,12,23,0,2.125,0.4,85,87,1012.575,1018.8,694,1.05,6.8511
2019,12,23,1,1.925,0.875,127.5,92.25,1012.4,1018.625,565.5,1.2,5.873
2019,12,23,2,1.775,1.1,47.5,98,1012.45,1018.675,409.75,1.15,5.6693
2019,12,23,3,1.575,0.6,150,99.5,1012.7,1018.95,167,1.05,5.5291
2019,12,23,4,1.6,0.375,30,99.5,1012.95,1019.2,163.5,1,5.5025
2019,12,23,5,1.15,0.25,0,99.75,1012.95,1019.2,123,1,5.5823
2019,12,23,6,1.05,0.175,5,99,1013.575,1019.825,84.25,0.85,5.7795
2019,12,23,7,0.975,0.45,130,99.5,1014.2,1020.45,102.75,0.45,6.1397
2019,12,23,8,0.9,0.2,72.5,99.75,1014.75,1021,168.75,0.375,6.7564
2019,12,23,9,1.5,0.675,112.5,99.25,1015.35,1021.6,205.25,0.925,7.6486
2019,12,23,10,2.525,0.825,120,98.5,1016.05,1022.275,218.25,2.675,7.8779
2019,12,23,11,3.275,1.475,307.5,95.25,1016.45,1022.65,865,5.75,7.7644
2019,12,23,12,4.05,1.3,202.5,89.5,1016.4,1022.575,738,6.85,7.6187
2019,12,23,13,5.175,1.675,117.5,80.75,1016.075,1022.225,733,7.7,7.186
2019,12,23,14,5.425,1.375,130,73.75,1016.1,1022.25,859.75,7.85,7.4573
2019,12,23,15,5.5,1.95,157.5,71.5,1016.55,1022.7,772.25,6.525,7.5415
2019,12,23,16,5.225,1.2,155,72.5,1017,1023.15,928,5.375,7.5736
2019,12,23,17,4.65,1.5,150,75.5,1017.6,1023.775,886.75,4.175,7.7016
2019,12,23,18,3.825,1.275,235,79.5,1018.05,1024.25,884.75,2.925,7.6495
2019,12,23,19,3.075,1,230,80.25,1019,1025.2,1102.75,1.7,7.4461
2019,12,23,20,1.7,0.725,252.5,85.25,1019.675,1025.925,1128.25,0.9,7.2438
2019,12,23,21,1,1.025,235,89,1020.075,1026.325,1066.5,0.425,7.0468
2019,12,23,22,-0.05,0.725,152.5,92,1020.575,1026.875,634.75,0.05,6.8624
2019,12,23,23,-0.275,0.8,170,92.25,1021,1027.3,472,-0.3,6.7589
2019,12,24,0,-1.575,0.725,137.5,95.75,1020.825,1027.175,482.5,-0.625,6.8735
2019,12,24,1,-2.05,0.375,67.5,98.25,1020.7,1027.075,341.25,-0.925,6.4814
2019,12,24,2,-2.85,0.25,67.5,98.5,1021,1027.375,328.25,-1.2,6.222
2019,12,24,3,-2.9,0.375,152.5,99.25,1021.425,1027.8,349.75,-1.125,6.0795
2019,12,24,4,-3.275,0.725,75,98.75,1021.45,1027.85,384.5,-1.375,6.0355
2019,12,24,5,-3.55,0.5,152.5,98.25,1021.825,1028.225,530.75,-1.575,6.0902
2019,12,24,6,-3.55,0.55,30,98.75,1022.425,1028.825,367.5,-1.775,6.2494
2019,12,24,7,-3.7,0.6,65,98.75,1022.85,1029.25,350.25,-1.85,6.5482
2019,12,24,8,-4.2,0.925,125,98.5,1023.3,1029.725,324.25,-1.95,7.059
2019,12,24,9,-3.3,0.55,102.5,99,1023.775,1030.175,324.75,-0.875,7.8097
2019,12,24,10,-1.825,1.15,215,98,1024,1030.375,805,-0.025,7.9456
2019,12,24,11,-0.925,1.375,130,93,1023.85,1030.2,677.5,0.7,7.7651
2019,12,24,12,0.075,1.1,135,90.5,1023.15,1029.475,728.5,3.35,7.4591
2019,12,24,13,0.75,1.275,145,86.5,1022.5,1028.8,655,5.35,6.9254
2019,12,24,14,1.55,1.275,132.5,85.25,1021.55,1027.825,838.5,5.875,7.1288
2019,12,24,15,2.3,1.125,130,81,1021.125,1027.4,789.25,5.7,7.2239
2019,12,24,16,2.8,0.875,135,74,1021.025,1027.275,718,4,7.3186
2019,12,24,17,2.025,0.65,247.5,74.5,1021.425,1027.7,708.5,1.375,7.4988
2019,12,24,18,0.075,0.6,97.5,84.75,1021.725,1028.025,493.5,0.85,7.4276
2019,12,24,19,-0.65,1.05,120,86.5,1021.6,1027.925,598.25,0.225,7.2209
2019,12,24,20,-1.325,0.85,155,91.5,1021.325,1027.7,587,0.075,7.0272
2019,12,24,21,-1.625,0.7,137.5,93.75,1021.5,1027.875,498.25,-0.025,6.874
2019,12,24,22,-2.275,0.775,142.5,96.5,1021.475,1027.85,388.75,-0.15,6.7446
2019,12,24,23,-2.575,0.325,12.5,97.5,1021.625,1028,595,-0.25,6.6849
2019,12,25,0,-3.025,0.6,80,98.25,1021.275,1027.65,512.5,-0.375,6.4111
2019,12,25,1,-3.025,0.65,47.5,98.25,1021,1027.375,458.5,-0.475,6.5137
2019,12,25,2,-3.35,0.525,45,98.5,1020.925,1027.3,426.5,-0.575,6.2508
2019,12,25,3,-3.9,0.6,40,98.25,1020.8,1027.2,447.25,-0.675,6.0937
2019,12,25,4,-3.9,0.675,152.5,98.5,1020.1,1026.475,490,-0.825,6.0186
2019,12,25,5,-4.05,0.475,70,98,1019.725,1026.1,603.75,-0.95,6.0413
2019,12,25,6,-4.25,1.025,190,98,1019.75,1026.15,681.5,-1.05,6.1175
2019,12,25,7,-4,0.75,80,97.75,1020.2,1026.6,660,-1.125,6.2189
2019,12,25,8,-3.975,0.575,62.5,97.75,1020.7,1027.075,697.5,-0.95,6.3063
2019,12,25,9,-3.275,0.5,22.5,96.75,1021.15,1027.525,781.25,-0.3,6.4426
2019,12,25,10,-2.275,0.575,140,95.75,1021.125,1027.5,688,0.2,6.4128
2019,12,25,11,-0.525,0.9,222.5,91.5,1020.75,1027.075,517.25,0.975,6.3555
2019,12,25,12,0.725,1,107.5,85.75,1019.575,1025.85,951.5,3.05,6.1507
2019,12,25,13,2.15,0.85,205,79,1018.575,1024.85,1133.75,5.875,5.8544
2019,12,25,14,4.2,0.775,175,65.5,1017.8,1023.95,1011.25,6.1,5.965
2019,12,25,15,4.925,0.875,135,57.75,1017.55,1023.7,1352.25,5.775,6.0719
2019,12,25,16,5.25,0.725,175,58.75,1017.575,1023.725,1205.25,4.475,6.1957
2019,12,25,17,4.25,0.8,172.5,65.25,1017.4,1023.55,1201.75,2.425,6.3475
2019,12,25,18,2.45,0.475,140,76,1017.125,1023.35,751,1.275,6.4985
2019,12,25,19,1.525,0.45,102.5,78,1016.65,1022.9,722.75,0.75,6.561
2019,12,25,20,0.825,0.475,215,84.25,1016.5,1022.75,624,0.5,6.535
2019,12,25,21,0.3,0.6,115,88,1016.35,1022.625,610.25,0.4,6.4816
2019,12,25,22,-0.3,0.225,80,90.75,1016.4,1022.7,732.5,0.25,6.4169
2019,12,25,23,-0.45,0.475,107.5,93,1016.075,1022.375,813.75,0.225,6.4255
2019,12,26,0,0.175,0.6,62.5,90,1015.625,1021.9,856.25,0.275,6.8859
2019,12,26,1,0.575,0.975,135,88.25,1014.975,1021.225,945.25,0.325,6.082
2019,12,26,2,0.6,0.95,127.5,87.5,1014.575,1020.825,1088.75,0.375,5.8474
2019,12,26,3,0.95,0.65,27.5,85.5,1014.05,1020.3,1415,0.4,5.6978
2019,12,26,4,1.1,1.05,92.5,85.25,1013.25,1019.5,1184.25,0.475,5.6594
2019,12,26,5,1.3,0.65,80,84.5,1013.2,1019.45,1055.75,0.6,5.6973
2019,12,26,6,0.95,0.575,80,87,1012.45,1018.7,1093,0.65,5.8686
2019,12,26,7,1.1,0.45,160,87.25,1012.475,1018.725,1074.5,0.7,6.1776
2019,12,26,8,1.425,0.575,135,85.25,1012.55,1018.8,1123.25,0.8,6.7069
2019,12,26,9,1.25,0.8,217.5,92.5,1012.9,1019.15,896.5,1.025,7.5341
2019,12,26,10,1.3,0.8,72.5,93,1012.975,1019.2,641.75,1.25,7.9011
2019,12,26,11,1.875,0.725,152.5,93.25,1012.6,1018.8,665.75,2.3,7.9431
2019,12,26,12,2.475,1.025,197.5,92,1011.625,1017.825,739.75,3.375,7.8951
2019,12,26,13,3.025,1.35,282.5,90,1010.75,1016.925,786.5,4.35,7.5571
2019,12,26,14,3.2,1.95,317.5,85,1010,1016.175,944,4.725,7.8554
2019,12,26,15,3.45,1.7,292.5,78,1009.875,1016.05,908.5,4.725,7.8956
2019,12,26,16,3.375,2.3,292.5,76,1010.075,1016.25,651.75,3.9,7.8367
2019,12,26,17,2.7,2.35,287.5,75.25,1010.2,1016.375,881,1.8,7.8465
2019,12,26,18,2.05,2.675,292.5,72.75,1010.675,1016.875,799.25,0.75,7.6664
2019,12,26,19,1.35,2.375,310,70.75,1011.175,1017.375,978,0.4,7.4346
2019,12,26,20,0.975,2.775,310,65.5,1011.575,1017.775,1179.5,0,7.2297
2019,12,26,21,0.525,3.075,310,66.75,1012,1018.225,1244.75,-0.25,7.0296
2019,12,26,22,-0.125,3.15,322.5,62,1012.675,1018.925,1754.25,-0.525,6.8363
2019,12,26,23,-0.85,2.7,230,62.75,1013.375,1019.65,1769.75,-0.9,6.7356
2019,12,27,0,-1.425,2.775,320,64.5,1013.925,1020.225,1640.25,-1.25,6.8448
2019,12,27,1,-1.975,2.075,315,67.75,1014.45,1020.75,1632.5,-1.425,6.557
2019,12,27,2,-2.6,1.6,175,71,1015.025,1021.35,1613.5,-1.6,6.3099
2019,12,27,3,-3.15,0.975,245,72.5,1015.975,1022.3,1517.5,-1.8,6.15
2019,12,27,4,-4.05,1,222.5,78,1016.4,1022.775,1367.5,-2.05,6.0953
2019,12,27,5,-4.15,1.15,177.5,77.5,1016.45,1022.825,1252,-2.35,6.1471
2019,12,27,6,-4.85,0.65,125,80.25,1016.75,1023.125,1114.75,-2.6,6.3042
2019,12,27,7,-5.025,1.175,285,83.25,1017.725,1024.125,996.5,-2.8,6.6015
2019,12,27,8,-5.525,1.05,237.5,85.25,1018.15,1024.575,877.5,-2.85,7.0548
2019,12,27,9,-3.6,0.55,165,79.5,1019.2,1025.575,1332,-1.75,7.7543
2019,12,27,10,-1.95,1.1,182.5,69.75,1019.8,1026.15,1721.25,-0.325,7.8548
2019,12,27,11,-0.85,1.575,292.5,54.25,1020.05,1026.35,1623,0.7,7.6585
2019,12,27,12,0.45,1.875,227.5,48.75,1019.6,1025.9,1488,1.575,7.444
2019,12,27,13,1.35,1.5,272.5,43.5,1018.95,1025.2,1579.5,2.05,6.9673
2019,12,27,14,2.4,1.675,297.5,39.5,1018.8,1025.025,1678.25,2.35,7.1734
2019,12,27,15,2.725,2.5,305,34.5,1018.975,1025.175,1946.5,2.5,7.2803
2019,12,27,16,2.325,2.475,287.5,38,1019.125,1025.325,1764.75,1.225,7.3643
2019,12,27,17,1.225,2.4,282.5,43.25,1019.55,1025.825,1905.25,0.1,7.5467
2019,12,27,18,0.1,1.55,290,48,1020.35,1026.65,1781.75,-0.175,7.4945
2019,12,27,19,-0.75,1,275,53.5,1020.825,1027.125,1728.25,-0.475,7.2895
2019,12,27,20,-1.675,0.6,170,56.75,1021.125,1027.475,1790.25,-0.825,7.1116
2019,12,27,21,-2.475,0.325,80,63.75,1021.375,1027.75,1698.25,-1.125,6.9563
2019,12,27,22,-3.25,0.375,147.5,68.75,1021.925,1028.3,1537.75,-1.3,6.7824
2019,12,27,23,-4.05,0.375,12.5,73.5,1022.2,1028.6,1402.75,-1.575,6.688
2019,12,28,0,-4.125,0.5,45,77.25,1022.2,1028.6,1258.5,-1.8,6.3709
2019,12,28,1,-4.9,0.8,90,80,1022.25,1028.675,1256.5,-2,6.5014
2019,12,28,2,-5.175,0.6,72.5,81.25,1022.675,1029.125,1260.5,-2.275,6.2333
2019,12,28,3,-5.4,0.8,80,84.5,1023.2,1029.675,1184,-2.425,6.0815
2019,12,28,4,-5.6,0.6,55,85.75,1022.975,1029.45,1221.25,-2.575,6.0135
2019,12,28,5,-6.075,0.425,52.5,86.25,1023.125,1029.6,947.75,-2.75,6.0163
2019,12,28,6,-6,0.325,40,87.5,1023.075,1029.55,956.75,-2.825,6.0873
2019,12,28,7,-6.225,0.55,52.5,88,1023.275,1029.75,1059.25,-2.85,6.2157
2019,12,28,8,-6.15,0.85,80,88,1023.4,1029.875,953,-2.875,6.3242
2019,12,28,9,-4.25,0.9,120,79,1023.9,1030.325,1608.25,-1.725,6.4816
2019,12,28,10,-2.275,1.275,117.5,70.25,1024.25,1030.65,1622.25,-0.275,6.3321
2019,12,28,11,0.05,1.65,182.5,61.5,1023.725,1030.075,1589.25,0.575,6.259
2019,12,28,12,1.925,1.7,157.5,53.75,1023.05,1029.325,1719.25,1.425,6.0905
2019,12,28,13,3.5,1.35,182.5,50.75,1022.425,1028.65,1790.5,2.15,5.7784
2019,12,28,14,4.5,1.725,197.5,49.5,1022.125,1028.325,1759.5,2.4,5.8239
2019,12,28,15,4.9,1.375,130,49.75,1022.425,1028.6,1789.25,1.95,5.904
2019,12,28,16,4.85,1.35,135,50.75,1022.7,1028.875,1753.75,1.5,6.0352
2019,12,28,17,4.3,1.15,140,54,1022.7,1028.9,1563,0.45,6.1985
2019,12,28,18,3.175,0.425,55,58.75,1022.7,1028.95,1116.75,-0.075,6.3288
2019,12,28,19,2.275,0.45,57.5,63.75,1022.875,1029.15,1293.75,-0.025,6.3803
2019,12,28,20,1.375,0.35,22.5,68.25,1022.95,1029.225,1311.25,-0.1,6.3371
2019,12,28,21,0.6,0.5,147.5,74.25,1023.6,1029.925,1185.5,-0.175,6.2731
2019,12,28,22,0.15,0.625,50,78.25,1024.05,1030.4,1117.5,-0.175,6.1897
2019,12,28,23,-0.55,0.325,45,80.5,1023.975,1030.325,1053.5,-0.35,6.207
2019,12,29,0,-0.85,0.4,17.5,81.75,1023.725,1030.1,1024.25,-0.525,6.1462
2019,12,29,1,-1.25,0.55,92.5,84.25,1023.525,1029.9,1051,-0.625,6.0893
2019,12,29,2,-1.65,0.35,52.5,84.25,1023.5,1029.875,1231,-0.675,5.8281
2019,12,29,3,-1.85,0.25,35,86.5,1023.4,1029.775,993.75,-0.8,5.6492
2019,12,29,4,-2.025,0.425,35,86.25,1022.675,1029.05,1023.25,-0.875,5.5877
2019,12,29,5,-2.2,0.575,27.5,86.5,1022.025,1028.4,1066,-0.925,5.5915
2019,12,29,6,-1.925,0.575,27.5,85.5,1021.9,1028.275,1113.5,-0.8,5.6464
2019,12,29,7,-1.55,0.775,27.5,84.25,1022.15,1028.525,1172.5,-0.85,5.7006
2019,12,29,8,-1.325,0.9,22.5,82.75,1022.375,1028.725,1247.25,-0.75,5.7046
2019,12,29,9,-0.425,0.975,35,80.75,1022.45,1028.775,1245,-0.275,5.7571
2019,12,29,10,0.725,0.975,40,74.5,1022.575,1028.875,1329.5,-0.075,5.7988
2019,12,29,11,1.875,1.05,85,69.25,1022.425,1028.7,1352.25,0.125,5.9182
2019,12,29,12,3.25,1.125,197.5,62.75,1021.5,1027.725,1407,0.575,5.8989
2019,12,29,13,4.025,1.475,105,59.75,1020.375,1026.6,1425,1.125,5.8315
2019,12,29,14,4.75,1.1,70,56.5,1019.775,1025.975,1399,1.825,5.8452
2019,12,29,15,5.125,1.25,52.5,59.75,1019.475,1025.65,1358,2.275,5.8504
2019,12,29,16,5.25,1.15,120,61.5,1019.375,1025.55,1493.5,2.15,5.8872
2019,12,29,17,4.775,0.975,80,67.5,1019.125,1025.325,1348.25,1.375,5.9788
2019,12,29,18,4.1,1.325,95,72.75,1019.05,1025.25,1117.5,0.95,6.1815
2019,12,29,19,3.575,0.875,80,76,1018.8,1025,1088.25,0.925,6.254
2019,12,29,20,3.35,0.95,62.5,80.75,1018.75,1024.95,1496,0.975,6.2138
2019,12,29,21,2.95,0.775,22.5,87.75,1018.725,1024.95,1449.75,0.975,6.162
2019,12,29,22,2.7,1,85,92,1018.225,1024.475,1415.25,1,6.089
2019,12,29,23,2.7,1.025,35,92,1017.8,1024.05,1517,0.875,6.1254
2019,12,30,0,2.6,1.225,160,93.25,1017.425,1023.675,1130.75,0.975,6.7355
2019,12,30,1,2.8,1.15,35,90.5,1016.875,1023.1,1270.75,0.95,5.8445
2019,12,30,2,2.75,1.025,182.5,89.75,1016.65,1022.875,862.25,1.05,5.584
2019,12,30,3,2.975,0.325,90,90,1016.575,1022.8,881.5,1.375,5.4343
2019,12,30,4,2.8,0.35,72.5,91,1016.075,1022.3,772.75,1.275,5.3912
2019,12,30,5,2.675,0.675,50,91.5,1015.675,1021.875,885,1.375,5.4287
2019,12,30,6,2.55,0.675,277.5,93,1015.725,1021.95,764.25,1.45,5.6043
2019,12,30,7,2.85,0.575,75,92,1016.25,1022.45,713.25,1.65,5.9251
2019,12,30,8,3.075,0.3,27.5,92.5,1016.5,1022.7,745.75,1.95,6.434
2019,12,30,9,3.5,0.2,57.5,93,1017.05,1023.25,740.75,2.775,7.2519
2019,12,30,10,4.125,1.025,180,92.5,1017.15,1023.325,779.5,4.225,7.5158
2019,12,30,11,4.7,0.45,112.5,90.75,1017.5,1023.65,768.25,5.125,7.4984
2019,12,30,12,5.125,1.025,265,91.25,1017.05,1023.2,880.75,5.7,7.388
2019,12,30,13,5.45,1.1,192.5,92.75,1016.575,1022.7,1471.25,5.65,7.0082
2019,12,30,14,5.5,1.675,257.5,95,1016.3,1022.425,891.75,5.525,7.2454
2019,12,30,15,5.675,2.1,230,92,1016.425,1022.55,702.25,5.675,7.3412
2019,12,30,16,5.5,2.525,225,81.25,1016.95,1023.1,751.25,4.9,7.3176
2019,12,30,17,4.725,3.075,305,74.5,1017.5,1023.675,1066.75,3.375,7.3707
2019,12,30,18,3.3,2.775,305,65,1018.225,1024.425,1155.5,1.65,7.2554
2019,12,30,19,1.8,3.85,295,63.75,1019.1,1025.325,1338.75,0.725,7.0723
2019,12,30,20,0.25,3.725,300,62.5,1019.875,1026.15,1690,-0.025,6.9045
